Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,6.0,1133.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,8.0,1263.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,12.0,509.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,15.0,765.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,30.0,2.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,50.0,977.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,100.0,1279.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,300.0,836.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,500.0,37.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,600.0,64.0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030.0,1000.0,2.0
BUENOS AIRES,Carlos Casares,La Sofía,6147060.0,1.0,1.0
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070.0,6.0,20.0
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070.0,8.0,19.0
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070.0,12.0,8.0
BUENOS AIRES,Carlos Casares,Moctezuma,6147080.0,3.0,108.0
BUENOS AIRES,Carlos Casares,Moctezuma,6147080.0,5.0,53.0
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095.0,1.0,1.0
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095.0,6.0,17.0
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095.0,8.0,16.0
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095.0,12.0,10.0
BUENOS AIRES,Carlos Casares,Smith,6147100.0,3.0,166.0
BUENOS AIRES,Carlos Casares,Smith,6147100.0,5.0,24.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,0.0,1.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,2.0,210.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,3.0,299.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,3.5,6.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,5.0,56.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,6.0,147.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,7.0,1116.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,8.0,2.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,10.0,1.0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010.0,15.0,8.0
BUENOS AIRES,Carlos Tejedor,Colonia Seré,6154020.0,2.0,77.0
BUENOS AIRES,Carlos Tejedor,Colonia Seré,6154020.0,10.0,50.0
BUENOS AIRES,Carlos Tejedor,Curarú,6154030.0,3.0,16.0
BUENOS AIRES,Carlos Tejedor,Timote,6154040.0,2.0,61.0
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),6154050.0,0.512,1.0
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),6154050.0,2.0,198.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,0.75,3.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,3.0,903.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,3.5,46.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,8.0,109.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,10.0,7.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,15.0,372.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,30.0,1.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,50.0,165.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,80.0,3.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,100.0,1181.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,300.0,329.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,500.0,19.0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010.0,1000.0,11.0
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,6161020.0,3.0,31.0
BUENOS AIRES,Carmen de Areco,Tres Sargentos,6161030.0,3.0,107.0
BUENOS AIRES,Castelli,Castelli,6168010.0,0.5,2.0
BUENOS AIRES,Castelli,Castelli,6168010.0,1.0,105.0
BUENOS AIRES,Castelli,Castelli,6168010.0,2.0,173.0
BUENOS AIRES,Castelli,Castelli,6168010.0,3.0,62.0
BUENOS AIRES,Castelli,Castelli,6168010.0,5.0,621.0
BUENOS AIRES,Castelli,Castelli,6168010.0,7.0,95.0
BUENOS AIRES,Castelli,Castelli,6168010.0,8.0,21.0
BUENOS AIRES,Castelli,Castelli,6168010.0,10.0,193.0
BUENOS AIRES,Castelli,Castelli,6168010.0,12.0,104.0
BUENOS AIRES,Castelli,Castelli,6168010.0,15.0,240.0
BUENOS AIRES,Castelli,Castelli,6168010.0,25.0,662.0
BUENOS AIRES,Castelli,Castelli,6168010.0,50.0,41.0
BUENOS AIRES,Castelli,Castelli,6168010.0,100.0,8.0
BUENOS AIRES,Castelli,Centro Guerrero,6168020.0,2.0,11.0
BUENOS AIRES,Castelli,Centro Guerrero,6168020.0,3.0,4.0
BUENOS AIRES,Castelli,Centro Guerrero,6168020.0,5.0,19.0
BUENOS AIRES,Castelli,Centro Guerrero,6168020.0,10.0,1.0
BUENOS AIRES,Castelli,Centro Guerrero,6168020.0,15.0,5.0
BUENOS AIRES,Castelli,Centro Guerrero,6168020.0,25.0,9.0
BUENOS AIRES,Castelli,Cerro De La Gloria,6168030.0,25.0,7.0
BUENOS AIRES,Chacabuco,Castilla,6210010.0,3.0,52.0
BUENOS AIRES,Chacabuco,Castilla,6210010.0,6.0,217.0
BUENOS AIRES,Chacabuco,Castilla,6210010.0,10.0,5.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,0.0,83.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,0.75,23.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,3.5,219.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,5.0,5.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,6.0,1497.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,8.0,353.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,10.0,781.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,15.0,472.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,20.0,157.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,30.0,36.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,50.0,784.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,100.0,5814.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,125.0,2.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,300.0,3252.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,500.0,114.0
BUENOS AIRES,Chacabuco,Chacabuco,6210020.0,1000.0,31.0
BUENOS AIRES,Chacabuco,O'Higgins,6210040.0,3.0,100.0
BUENOS AIRES,Chacabuco,O'Higgins,6210040.0,6.0,342.0
BUENOS AIRES,Chacabuco,O'Higgins,6210040.0,12.0,50.0
BUENOS AIRES,Chacabuco,Rawson,6210050.0,2.0,94.0
BUENOS AIRES,Chacabuco,Rawson,6210050.0,3.0,1.0
BUENOS AIRES,Chacabuco,Rawson,6210050.0,5.0,341.0
BUENOS AIRES,Chacabuco,Rawson,6210050.0,10.0,135.0
BUENOS AIRES,Chacabuco,Rawson,6210050.0,20.0,38.0
BUENOS AIRES,Chacabuco,Rawson,6210050.0,30.0,1.0
BUENOS AIRES,Chacabuco,Rawson,6210050.0,40.0,20.0
BUENOS AIRES,Chascomús,Barrio San Cayetano,6217020.0,6.0,83.0
BUENOS AIRES,Chascomús,Barrio San Cayetano,6217020.0,10.0,27.0
BUENOS AIRES,Chascomús,Barrio San Cayetano,6217020.0,20.0,20.0
BUENOS AIRES,Chascomús,Barrio San Cayetano,6217020.0,50.0,1.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,0.5,2.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,0.75,32.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,1.0,323.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,3.0,725.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,3.5,552.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,5.0,457.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,8.0,732.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,10.0,496.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,15.0,847.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,20.0,485.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,30.0,5.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,50.0,744.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,100.0,4926.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,300.0,2443.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,500.0,69.0
BUENOS AIRES,Chascomús,Chascomús,6217010.0,1000.0,11.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,1.0,75.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,3.0,174.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,3.5,2.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,4.0,1607.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,5.0,146.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,8.0,269.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,10.0,49.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,13.0,100.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,15.0,91.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,20.0,13.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,30.0,23.0
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020.0,50.0,2.0
BUENOS AIRES,Chivilcoy,Benitez,6224005.0,15.0,19.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,0.0,2362.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,0.256,1.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,0.512,1.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,0.75,33.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,2.0,906.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,3.0,5.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,3.5,980.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,6.0,2.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,7.0,1352.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,8.0,930.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,10.0,35.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,12.0,1.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,15.0,3067.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,20.0,7.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,30.0,8.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,50.0,1578.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,100.0,4202.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,300.0,4770.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,500.0,154.0
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010.0,1000.0,38.0
BUENOS AIRES,Chivilcoy,Emilio Ayarza,6224020.0,15.0,5.0
BUENOS AIRES,Chivilcoy,Gorostiaga,6224030.0,2.0,55.0
BUENOS AIRES,Chivilcoy,Gorostiaga,6224030.0,3.0,1.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,3.0,4.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,4.0,16.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,6.0,11.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,7.0,27.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,8.0,8.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,10.0,10.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,12.0,3.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,15.0,8.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,30.0,1.0
BUENOS AIRES,Chivilcoy,La Rica,6224040.0,246.0,41.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,4.0,13.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,6.0,316.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,8.0,3.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,10.0,26.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,12.0,1.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,15.0,8.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,30.0,1.0
BUENOS AIRES,Chivilcoy,Moquehuá,6224050.0,800.0,563.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,3.0,6.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,5.0,3.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,6.0,4.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,8.0,14.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,10.0,7.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,12.0,2.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,15.0,34.0
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060.0,30.0,2.0
BUENOS AIRES,Chivilcoy,San Sebastián,6224070.0,5.0,3.0
BUENOS AIRES,Chivilcoy,San Sebastián,6224070.0,6.0,38.0
BUENOS AIRES,Chivilcoy,San Sebastián,6224070.0,8.0,5.0
BUENOS AIRES,Chivilcoy,San Sebastián,6224070.0,12.0,2.0
BUENOS AIRES,Chivilcoy,San Sebastián,6224070.0,15.0,3.0
BUENOS AIRES,Chivilcoy,San Sebastián,6224070.0,30.0,1.0
BUENOS AIRES,Colón,Colón,6175010.0,0.0,2414.0
BUENOS AIRES,Colón,Colón,6175010.0,0.75,4.0
BUENOS AIRES,Colón,Colón,6175010.0,3.0,1328.0
BUENOS AIRES,Colón,Colón,6175010.0,3.5,107.0
BUENOS AIRES,Colón,Colón,6175010.0,5.0,2.0
BUENOS AIRES,Colón,Colón,6175010.0,6.0,959.0
BUENOS AIRES,Colón,Colón,6175010.0,8.0,257.0
BUENOS AIRES,Colón,Colón,6175010.0,10.0,6.0
BUENOS AIRES,Colón,Colón,6175010.0,12.0,46.0
BUENOS AIRES,Colón,Colón,6175010.0,15.0,711.0
BUENOS AIRES,Colón,Colón,6175010.0,20.0,4.0
BUENOS AIRES,Colón,Colón,6175010.0,30.0,106.0
BUENOS AIRES,Colón,Colón,6175010.0,50.0,838.0
BUENOS AIRES,Colón,Colón,6175010.0,100.0,2626.0
BUENOS AIRES,Colón,Colón,6175010.0,300.0,1639.0
BUENOS AIRES,Colón,Colón,6175010.0,500.0,85.0
BUENOS AIRES,Colón,Colón,6175010.0,1000.0,16.0
BUENOS AIRES,Colón,Pearson,6175030.0,6.0,80.0
BUENOS AIRES,Colón,Pearson,6175030.0,10.0,8.0
BUENOS AIRES,Colón,Sarasa,6175040.0,4.0,12.0
BUENOS AIRES,Colón,Sarasa,6175040.0,6.0,2.0
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010.0,2.0,6.0
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010.0,3.0,9.0
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010.0,5.0,14.0
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010.0,6.0,27.0
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010.0,10.0,3.0
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010.0,20.0,25.0
BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,6182020.0,0.5,1.0
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,6182025.0,2.0,7.0
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,6182025.0,3.0,7.0
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,6182025.0,6.0,22.0
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,6182025.0,10.0,5.0
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,6182025.0,15.0,2.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,0.5,6.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,0.75,80.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,1.0,1.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,3.0,1.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,3.5,409.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,8.0,185.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,10.0,31.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,15.0,189.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,20.0,4.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,30.0,7.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,50.0,361.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,60.0,14082.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,100.0,4134.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,300.0,2648.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,500.0,91.0
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030.0,1000.0,32.0
BUENOS AIRES,Coronel de Marina L. Rosales,Villa del Mar,6182030.0,20.0,101.0
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),6182050.0,20.0,165.0
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020.0,10.0,363.0
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020.0,15.0,25.0
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020.0,20.0,14.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,3.5,21.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,8.0,114.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,10.0,12.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,15.0,158.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,30.0,2.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,50.0,124.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,100.0,988.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,300.0,296.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,500.0,10.0
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030.0,1000.0,5.0
BUENOS AIRES,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),6189040.0,3.0,5.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,2.0,15.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,4.0,6.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,8.0,48.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,10.0,530.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,15.0,46.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,20.0,9.0
BUENOS AIRES,Coronel Dorrego,Oriente,6189070.0,30.0,1.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,0.0,7.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,0.75,15.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,3.5,104.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,6.0,1679.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,8.0,335.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,10.0,143.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,12.0,26.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,15.0,380.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,20.0,11.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,30.0,7.0
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010.0,50.0,8.0
BUENOS AIRES,Coronel Pringles,Indio Rico,6196040.0,6.0,3.0
BUENOS AIRES,Coronel Pringles,Indio Rico,6196040.0,15.0,24.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,0.0,8.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,0.75,13.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,3.5,160.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,8.0,2283.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,10.0,15.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,15.0,298.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,20.0,3.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,30.0,408.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,50.0,341.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,60.0,48.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,100.0,2262.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,300.0,454.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,500.0,19.0
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020.0,1000.0,4.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,2.0,23.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,8.0,371.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,10.0,8.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,15.0,134.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,20.0,1384.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,30.0,146.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,50.0,89.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,75.0,1.0
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050.0,100.0,10.0
BUENOS AIRES,Coronel Suárez,Pasman,6203060.0,15.0,71.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,0.0,9.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,15.0,596.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,20.0,90.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,30.0,85.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,50.0,7.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,70.0,15.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,100.0,55.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,300.0,6.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,500.0,1.0
BUENOS AIRES,Coronel Suárez,San José,6203070.0,1000.0,1.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,0.0,5.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,10.0,1.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,15.0,373.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,20.0,54.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,30.0,72.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,70.0,11.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,100.0,23.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,300.0,4.0
BUENOS AIRES,Coronel Suárez,Santa María,6203080.0,500.0,1.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,0.0,13.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,15.0,465.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,20.0,73.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,30.0,85.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,50.0,9.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,70.0,12.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,100.0,63.0
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090.0,300.0,12.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,8.0,92.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,12.0,6.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,15.0,89.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,20.0,6.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,30.0,34.0
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100.0,50.0,3.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,0.75,4.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,3.5,42.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,4.0,244.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,8.0,396.0
BUENOS AIRES,Daireaux,Daireaux,6231030.0,15.0,183.0
BUENOS AIRES,Daireaux,Salazar,6231060.0,4.0,79.0
BUENOS AIRES,Dolores,Dolores,6238010.0,0.0,4.0
